Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
26/11/2021,DE,Germany,EURO,71887,5687684,482,107559
27/11/2021,DE,Germany,EURO,64078,5751762,477,108036
28/11/2021,DE,Germany,EURO,44948,5796710,360,108396
29/11/2021,DE,Germany,EURO,25529,5822239,191,108587
30/11/2021,DE,Germany,EURO,44367,5866606,421,109008
1/12/2021,DE,Germany,EURO,73601,5940207,505,109513
2/12/2021,DE,Germany,EURO,74010,6014217,493,110006
3/12/2021,DE,Germany,EURO,68039,6082256,476,110482
4/12/2021,DE,Germany,EURO,62534,6144790,422,110904
5/12/2021,DE,Germany,EURO,42500,6187290,318,111222
6/12/2021,DE,Germany,EURO,23067,6210357,208,111430
7/12/2021,DE,Germany,EURO,42517,6252874,399,111829
8/12/2021,DE,Germany,EURO,69328,6322202,450,112279
9/12/2021,DE,Germany,EURO,67205,6389407,441,112720
10/12/2021,DE,Germany,EURO,57700,6447107,393,113113
11/12/2021,DE,Germany,EURO,51151,6498258,388,113501
12/12/2021,DE,Germany,EURO,34661,6532919,285,113786
13/12/2021,DE,Germany,EURO,15554,6548473,140,113926
14/12/2021,DE,Germany,EURO,31610,6580083,297,114223
15/12/2021,DE,Germany,EURO,60226,6640309,393,114616
16/12/2021,DE,Germany,EURO,52431,6692740,367,114983
17/12/2021,DE,Germany,EURO,47285,6740025,317,115300
18/12/2021,DE,Germany,EURO,41278,6781303,306,115606
19/12/2021,DE,Germany,EURO,28516,6809819,180,115786
20/12/2021,DE,Germany,EURO,12233,6822052,107,115893
21/12/2021,DE,Germany,EURO,26958,6849010,228,116121
22/12/2021,DE,Germany,EURO,48248,6897258,291,116412
23/12/2021,DE,Germany,EURO,40928,6938186,245,116657
24/12/2021,DE,Germany,EURO,34982,6973168,215,116872
25/12/2021,DE,Germany,EURO,21896,6995064,129,117001
26/12/2021,DE,Germany,EURO,10430,7005494,80,117081
27/12/2021,DE,Germany,EURO,10421,7015915,82,117163
28/12/2021,DE,Germany,EURO,24489,7040404,172,117335
29/12/2021,DE,Germany,EURO,43336,7083740,225,117560
30/12/2021,DE,Germany,EURO,41672,7125412,196,117756
31/12/2021,DE,Germany,EURO,41447,7166859,192,117948
24/5/2022,ES,Spain,EURO,4971,12338217,59,106405
24/5/2022,GB,The United Kingdom,EURO,5996,22260482,72,178442
24/5/2022,US,United States of America,AMRO,44803,82514225,65,995696
23/5/2022,CN,China,WPRO,79754,2304993,54,15989
23/5/2022,FR,France,EURO,16965,28485683,8,144563
23/5/2022,DE,Germany,EURO,6918,26114964,9,140861
23/5/2022,ES,Spain,EURO,5975,12333246,50,106346
23/5/2022,GB,The United Kingdom,EURO,5017,22254486,71,178370
23/5/2022,US,United States of America,AMRO,36243,82469422,94,995631
22/5/2022,CN,China,WPRO,84865,2225239,62,15935
22/5/2022,FR,France,EURO,22507,28468718,42,144555
22/5/2022,DE,Germany,EURO,13757,26108046,19,140852
22/5/2022,ES,Spain,EURO,15143,12327271,67,106296
22/5/2022,GB,The United Kingdom,EURO,5821,22249469,74,178299
22/5/2022,US,United States of America,AMRO,149835,82433179,473,995537
21/5/2022,CN,China,WPRO,86063,2140374,54,15873
21/5/2022,FR,France,EURO,20943,28446211,60,144513
21/5/2022,DE,Germany,EURO,39981,26094289,31,140833
21/5/2022,ES,Spain,EURO,15963,12312128,65,106229
21/5/2022,GB,The United Kingdom,EURO,6823,22243648,72,178225
21/5/2022,US,United States of America,AMRO,109612,82283344,252,995064
20/5/2022,CN,China,WPRO,90656,2054311,60,15819
20/5/2022,FR,France,EURO,22962,28425268,64,144453
20/5/2022,DE,Germany,EURO,44351,26054308,43,140802
20/5/2022,ES,Spain,EURO,17618,12296165,60,106164
20/5/2022,GB,The United Kingdom,EURO,7636,22236825,70,178153
20/5/2022,US,United States of America,AMRO,146812,82173732,607,994812
19/5/2022,CN,China,WPRO,84737,1963655,46,15759
19/5/2022,FR,France,EURO,29995,28402306,80,144389
19/5/2022,DE,Germany,EURO,53787,26009957,57,140759
19/5/2022,ES,Spain,EURO,19104,12278547,63,106104
19/5/2022,GB,The United Kingdom,EURO,8284,22229189,94,178083
19/5/2022,US,United States of America,AMRO,129166,82026920,361,994205
18/5/2022,CN,China,WPRO,65965,1878918,41,15713
18/5/2022,FR,France,EURO,43624,28372311,90,144309
18/5/2022,DE,Germany,EURO,68180,25956170,60,140702
18/5/2022,ES,Spain,EURO,19589,12259443,67,106041
18/5/2022,GB,The United Kingdom,EURO,9416,22220905,83,177989
18/5/2022,US,United States of America,AMRO,123452,81897754,231,993844
17/5/2022,CN,China,WPRO,62011,1812953,30,15672
17/5/2022,FR,France,EURO,5936,28328687,126,144219
17/5/2022,DE,Germany,EURO,65821,25887990,71,140642
17/5/2022,ES,Spain,EURO,6335,12239854,58,105974
17/5/2022,GB,The United Kingdom,EURO,7970,22211489,89,177906
17/5/2022,US,United States of America,AMRO,46159,81774302,65,993613
16/5/2022,CN,China,WPRO,68993,1750942,24,15642
16/5/2022,FR,France,EURO,17301,28322751,13,144093
16/5/2022,DE,Germany,EURO,9580,25822169,6,140571
16/5/2022,ES,Spain,EURO,7540,12233519,61,105916
16/5/2022,GB,The United Kingdom,EURO,6118,22203519,91,177817
16/5/2022,US,United States of America,AMRO,28996,81728143,78,993548
15/5/2022,CN,China,WPRO,64346,1681949,44,15618
15/5/2022,FR,France,EURO,30459,28305450,74,144080
15/5/2022,DE,Germany,EURO,20041,25812589,18,140565
15/5/2022,ES,Spain,EURO,18640,12225979,66,105855
15/5/2022,GB,The United Kingdom,EURO,6936,22197401,96,177726
15/5/2022,US,United States of America,AMRO,117933,81699147,428,993470
14/5/2022,CN,China,WPRO,65326,1617603,45,15574
14/5/2022,FR,France,EURO,30100,28274991,98,144006
14/5/2022,DE,Germany,EURO,56919,25792548,57,140547
14/5/2022,ES,Spain,EURO,19532,12207339,89,105789
14/5/2022,GB,The United Kingdom,EURO,7637,22190465,119,177630
14/5/2022,US,United States of America,AMRO,98711,81581214,260,993042
13/5/2022,CN,China,WPRO,65881,1552277,20,15529
13/5/2022,FR,France,EURO,31824,28244891,82,143908
13/5/2022,DE,Germany,EURO,65080,25735629,68,140490
13/5/2022,ES,Spain,EURO,21219,12187807,65,105700
13/5/2022,GB,The United Kingdom,EURO,8721,22182828,107,177511
13/5/2022,US,United States of America,AMRO,128021,81482503,568,992782
12/5/2022,CN,China,WPRO,57553,1486396,16,15509
12/5/2022,FR,France,EURO,40287,28213067,96,143826
12/5/2022,DE,Germany,EURO,77451,25670549,60,140422
12/5/2022,ES,Spain,EURO,22400,12166588,77,105635
12/5/2022,GB,The United Kingdom,EURO,9742,22174107,120,177404
12/5/2022,US,United States of America,AMRO,100407,81354482,392,992214
11/5/2022,CN,China,WPRO,51206,1428843,24,15493
11/5/2022,FR,France,EURO,48584,28172780,123,143730
11/5/2022,DE,Germany,EURO,94976,25593098,88,140362
11/5/2022,ES,Spain,EURO,25011,12144188,74,105558
11/5/2022,GB,The United Kingdom,EURO,10693,22164365,115,177284
11/5/2022,US,United States of America,AMRO,100728,81254075,187,991822
10/5/2022,CN,China,WPRO,40772,1377637,19,15469
10/5/2022,FR,France,EURO,7354,28124196,126,143607
10/5/2022,DE,Germany,EURO,84964,25498122,81,140274
10/5/2022,ES,Spain,EURO,7466,12119177,63,105484
10/5/2022,GB,The United Kingdom,EURO,9059,22153672,113,177169
10/5/2022,US,United States of America,AMRO,31714,81153347,65,991635
9/5/2022,CN,China,WPRO,44817,1336865,25,15450
9/5/2022,FR,France,EURO,29324,28116842,54,143481
9/5/2022,DE,Germany,EURO,13251,25413158,22,140193
9/5/2022,ES,Spain,EURO,8591,12111711,57,105421
9/5/2022,GB,The United Kingdom,EURO,7516,22144613,136,177056
9/5/2022,US,United States of America,AMRO,27466,81121633,59,991570
8/5/2022,CN,China,WPRO,44907,1292048,19,15425
8/5/2022,FR,France,EURO,37958,28087518,62,143427
8/5/2022,DE,Germany,EURO,26840,25399907,22,140171
8/5/2022,ES,Spain,EURO,20503,12103120,71,105364
8/5/2022,GB,The United Kingdom,EURO,8940,22137097,134,176920
8/5/2022,US,United States of America,AMRO,95669,81094167,483,991511
7/5/2022,CN,China,WPRO,36540,1247141,34,15406
7/5/2022,FR,France,EURO,37537,28049560,109,143365
7/5/2022,DE,Germany,EURO,67317,25373067,63,140149
7/5/2022,ES,Spain,EURO,20808,12082617,56,105293
7/5/2022,GB,The United Kingdom,EURO,10209,22128157,140,176786
7/5/2022,US,United States of America,AMRO,80049,80998498,295,991028
6/5/2022,CN,China,WPRO,30628,1210601,22,15372
6/5/2022,FR,France,EURO,42203,28012023,122,143256
6/5/2022,DE,Germany,EURO,80482,25305750,75,140086
6/5/2022,ES,Spain,EURO,21873,12061809,66,105237
6/5/2022,GB,The United Kingdom,EURO,11663,22117948,132,176646
6/5/2022,US,United States of America,AMRO,99774,80918449,809,990733
5/5/2022,CN,China,WPRO,28850,1179973,21,15350
5/5/2022,FR,France,EURO,47925,27969820,114,143134
5/5/2022,DE,Germany,EURO,89797,25225268,82,140011
5/5/2022,ES,Spain,EURO,22889,12039936,62,105171
5/5/2022,GB,The United Kingdom,EURO,13308,22106285,139,176514
5/5/2022,US,United States of America,AMRO,74218,80818675,645,989924
4/5/2022,CN,China,WPRO,23622,1151123,28,15329
4/5/2022,FR,France,EURO,56086,27921895,120,143020
4/5/2022,DE,Germany,EURO,106892,25135471,98,139929
4/5/2022,ES,Spain,EURO,16045,12017047,48,105109
4/5/2022,GB,The United Kingdom,EURO,11886,22092977,160,176375
4/5/2022,US,United States of America,AMRO,63322,80744457,189,989279
3/5/2022,CN,China,WPRO,18357,1127501,28,15301
3/5/2022,FR,France,EURO,8737,27865809,173,142900
3/5/2022,DE,Germany,EURO,87095,25028579,123,139831
3/5/2022,ES,Spain,EURO,7251,12001002,59,105061
3/5/2022,GB,The United Kingdom,EURO,9027,22081091,176,176215
3/5/2022,US,United States of America,AMRO,26744,80681135,134,989090
2/5/2022,CN,China,WPRO,18064,1109144,40,15273
2/5/2022,FR,France,EURO,36726,27857072,43,142727
2/5/2022,DE,Germany,EURO,15763,24941484,16,139708
2/5/2022,ES,Spain,EURO,8499,11993751,51,105002
2/5/2022,GB,The United Kingdom,EURO,8355,22072064,180,176039
2/5/2022,US,United States of America,AMRO,25906,80654391,91,988956
1/5/2022,CN,China,WPRO,16227,1091080,51,15233
1/5/2022,FR,France,EURO,49482,27820346,61,142684
1/5/2022,DE,Germany,EURO,33922,24925721,31,139692
1/5/2022,ES,Spain,EURO,19657,11985252,50,104951
1/5/2022,GB,The United Kingdom,EURO,10007,22063709,180,175859
1/5/2022,US,United States of America,AMRO,80909,80628485,476,988865
30/4/2022,CN,China,WPRO,13927,1074853,60,15182
30/4/2022,FR,France,EURO,50365,27770864,152,142623
30/4/2022,DE,Germany,EURO,78263,24891799,74,139661
30/4/2022,ES,Spain,EURO,19573,11965595,57,104901
30/4/2022,GB,The United Kingdom,EURO,11599,22053702,185,175679
30/4/2022,US,United States of America,AMRO,61689,80547576,286,988389
29/4/2022,CN,China,WPRO,17382,1060926,59,15122
29/4/2022,FR,France,EURO,57103,27720499,131,142471
29/4/2022,DE,Germany,EURO,94753,24813536,98,139587
29/4/2022,ES,Spain,EURO,21040,11946022,52,104844
29/4/2022,GB,The United Kingdom,EURO,13050,22042103,190,175494
29/4/2022,US,United States of America,AMRO,77572,80485887,732,988103
28/4/2022,CN,China,WPRO,10639,1043544,57,15063
28/4/2022,FR,France,EURO,67711,27663396,152,142340
28/4/2022,DE,Germany,EURO,115799,24718783,122,139489
28/4/2022,ES,Spain,EURO,20882,11924982,54,104792
28/4/2022,GB,The United Kingdom,EURO,14562,22029053,183,175304
28/4/2022,US,United States of America,AMRO,64405,80408315,381,987371
27/4/2022,CN,China,WPRO,8361,1032905,55,15006
27/4/2022,FR,France,EURO,84609,27595685,163,142188
27/4/2022,DE,Germany,EURO,139511,24602984,122,139367
27/4/2022,ES,Spain,EURO,20440,11904100,50,104738
27/4/2022,GB,The United Kingdom,EURO,17122,22014491,185,175121
27/4/2022,US,United States of America,AMRO,51306,80343910,234,986990
26/4/2022,CN,China,WPRO,7383,1024544,70,14951
26/4/2022,FR,France,EURO,13984,27511076,197,142025
26/4/2022,DE,Germany,EURO,118991,24463473,161,139245
26/4/2022,ES,Spain,EURO,6785,11883660,52,104688
26/4/2022,GB,The United Kingdom,EURO,14717,21997369,177,174936
26/4/2022,US,United States of America,AMRO,21081,80292604,61,986756
25/4/2022,CN,China,WPRO,8070,1017161,64,14881
25/4/2022,FR,France,EURO,58954,27497092,40,141828
25/4/2022,DE,Germany,EURO,26984,24344482,24,139084
25/4/2022,ES,Spain,EURO,7698,11876875,56,104636
25/4/2022,GB,The United Kingdom,EURO,13205,21982652,205,174759
25/4/2022,US,United States of America,AMRO,23406,80271523,72,986695
24/4/2022,CN,China,WPRO,6034,1009091,48,14817
24/4/2022,FR,France,EURO,80571,27438138,75,141788
24/4/2022,DE,Germany,EURO,54450,24317498,46,139060
24/4/2022,ES,Spain,EURO,16805,11869177,63,104580
24/4/2022,GB,The United Kingdom,EURO,15696,21969447,216,174554
24/4/2022,US,United States of America,AMRO,67037,80248117,317,986623
23/4/2022,CN,China,WPRO,7129,1003057,27,14769
23/4/2022,FR,France,EURO,85499,27357567,145,141713
23/4/2022,DE,Germany,EURO,119681,24263048,106,139014
23/4/2022,ES,Spain,EURO,16789,11852372,53,104517
23/4/2022,GB,The United Kingdom,EURO,18462,21953751,210,174338
23/4/2022,US,United States of America,AMRO,49694,80181080,655,986306
22/4/2022,CN,China,WPRO,5508,995928,37,14742
22/4/2022,FR,France,EURO,89190,27272068,174,141568
22/4/2022,DE,Germany,EURO,156082,24143367,141,138908
22/4/2022,ES,Spain,EURO,18139,11835583,44,104464
22/4/2022,GB,The United Kingdom,EURO,21445,21935289,238,174128
22/4/2022,US,United States of America,AMRO,57638,80131386,544,985651
21/4/2022,CN,China,WPRO,5651,990420,18,14705
21/4/2022,FR,France,EURO,155711,27182878,227,141394
21/4/2022,DE,Germany,EURO,179808,23987285,172,138767
21/4/2022,ES,Spain,EURO,19746,11817444,52,104420
21/4/2022,GB,The United Kingdom,EURO,25764,21913844,204,173890
21/4/2022,US,United States of America,AMRO,53588,80073748,428,985107
20/4/2022,CN,China,WPRO,4803,984769,26,14687
20/4/2022,FR,France,EURO,25465,27027167,182,141167
20/4/2022,DE,Germany,EURO,158769,23807477,210,138595
20/4/2022,ES,Spain,EURO,14849,11797698,44,104368
20/4/2022,GB,The United Kingdom,EURO,25213,21888080,251,173686
20/4/2022,US,United States of America,AMRO,35726,80020160,370,984679
19/4/2022,CN,China,WPRO,5108,979966,27,14661
19/4/2022,FR,France,EURO,19810,27001702,48,140985
19/4/2022,DE,Germany,EURO,36741,23648708,58,138385
19/4/2022,ES,Spain,EURO,7286,11782849,50,104324
19/4/2022,GB,The United Kingdom,EURO,20144,21862867,256,173435
19/4/2022,US,United States of America,AMRO,18738,79984434,56,984309
18/4/2022,CN,China,WPRO,4490,974858,32,14634
18/4/2022,FR,France,EURO,86650,26981892,35,140937
18/4/2022,DE,Germany,EURO,34129,23611967,49,138327
18/4/2022,ES,Spain,EURO,7766,11775563,65,104274
18/4/2022,GB,The United Kingdom,EURO,19917,21842723,255,173179
18/4/2022,US,United States of America,AMRO,16784,79965696,48,984253
17/4/2022,CN,China,WPRO,5326,970368,41,14602
17/4/2022,FR,France,EURO,111268,26895242,61,140902
17/4/2022,DE,Germany,EURO,51719,23577838,60,138278
17/4/2022,ES,Spain,EURO,6373,11767797,46,104209
17/4/2022,GB,The United Kingdom,EURO,21610,21822806,250,172924
17/4/2022,US,United States of America,AMRO,44008,79948912,531,984205
16/4/2022,CN,China,WPRO,5650,965042,67,14561
16/4/2022,FR,France,EURO,122231,26783974,150,140841
16/4/2022,DE,Germany,EURO,60914,23526119,66,138218
16/4/2022,ES,Spain,EURO,7845,11761424,41,104163
16/4/2022,GB,The United Kingdom,EURO,26638,21801196,270,172674
16/4/2022,US,United States of America,AMRO,63018,79904904,709,983674
15/4/2022,CN,China,WPRO,5046,959392,54,14494
15/4/2022,FR,France,EURO,136424,26661743,133,140691
15/4/2022,DE,Germany,EURO,150814,23465205,185,138152
15/4/2022,ES,Spain,EURO,14535,11753579,44,104122
15/4/2022,GB,The United Kingdom,EURO,31684,21774558,291,172404
15/4/2022,US,United States of America,AMRO,46195,79841886,602,982965
14/4/2022,CN,China,WPRO,4687,954346,62,14440
14/4/2022,FR,France,EURO,146307,26525319,152,140558
14/4/2022,DE,Germany,EURO,158837,23314391,166,137967
14/4/2022,ES,Spain,EURO,14303,11739044,61,104078
14/4/2022,GB,The United Kingdom,EURO,33768,21742874,281,172113
14/4/2022,US,United States of America,AMRO,28684,79795691,735,982363
13/4/2022,CN,China,WPRO,2868,949659,59,14378
13/4/2022,FR,France,EURO,177974,26379012,148,140406
13/4/2022,DE,Germany,EURO,182741,23155554,190,137801
13/4/2022,ES,Spain,EURO,14764,11724741,38,104017
13/4/2022,GB,The United Kingdom,EURO,37367,21709106,260,171832
13/4/2022,US,United States of America,AMRO,34317,79767007,331,981628
12/4/2022,CN,China,WPRO,2600,946791,57,14319
12/4/2022,FR,France,EURO,25492,26201038,178,140258
12/4/2022,DE,Germany,EURO,140423,22972813,202,137611
12/4/2022,ES,Spain,EURO,5330,11709977,47,103979
12/4/2022,GB,The United Kingdom,EURO,30947,21671739,284,171572
12/4/2022,US,United States of America,AMRO,17307,79732690,69,981297
11/4/2022,CN,China,WPRO,2646,944191,65,14262
11/4/2022,FR,France,EURO,107654,26175546,45,140080
11/4/2022,DE,Germany,EURO,42565,22832390,53,137409
11/4/2022,ES,Spain,EURO,6393,11704647,42,103932
11/4/2022,GB,The United Kingdom,EURO,27878,21640792,262,171288
11/4/2022,US,United States of America,AMRO,14034,79715383,140,981228
10/4/2022,CN,China,WPRO,2826,941545,63,14197
10/4/2022,FR,France,EURO,141375,26067892,87,140035
10/4/2022,DE,Germany,EURO,75984,22789825,82,137356
10/4/2022,ES,Spain,EURO,11953,11698254,35,103890
10/4/2022,GB,The United Kingdom,EURO,32980,21612914,303,171026
10/4/2022,US,United States of America,AMRO,42730,79701349,875,981088
9/4/2022,CN,China,WPRO,3079,938719,86,14134
9/4/2022,FR,France,EURO,145117,25926517,137,139948
9/4/2022,DE,Germany,EURO,142941,22713841,167,137274
9/4/2022,ES,Spain,EURO,11795,11686301,53,103855
9/4/2022,GB,The United Kingdom,EURO,38702,21579934,291,170723
9/4/2022,US,United States of America,AMRO,33884,79658619,524,980213
8/4/2022,CN,China,WPRO,3475,935640,97,14048
8/4/2022,FR,France,EURO,157666,25781400,105,139811
8/4/2022,DE,Germany,EURO,167932,22570900,211,137107
8/4/2022,ES,Spain,EURO,11865,11674506,42,103802
8/4/2022,GB,The United Kingdom,EURO,44742,21541232,273,170432
8/4/2022,US,United States of America,AMRO,42480,79624735,942,979689
7/4/2022,CN,China,WPRO,3171,932165,111,13951
7/4/2022,FR,France,EURO,161950,25623734,128,139706
7/4/2022,DE,Germany,EURO,188999,22402968,220,136896
7/4/2022,ES,Spain,EURO,11288,11662641,49,103760
7/4/2022,GB,The United Kingdom,EURO,49096,21496490,269,170159
7/4/2022,US,United States of America,AMRO,33251,79582255,525,978747
6/4/2022,CN,China,WPRO,3354,928994,87,13840
6/4/2022,FR,France,EURO,201995,25461784,127,139578
6/4/2022,DE,Germany,EURO,211041,22213969,246,136676
6/4/2022,ES,Spain,EURO,12197,11651353,37,103711
6/4/2022,GB,The United Kingdom,EURO,53760,21447394,252,169890
6/4/2022,US,United States of America,AMRO,27070,79549004,350,978222
5/4/2022,CN,China,WPRO,3097,925640,90,13753
5/4/2022,FR,France,EURO,16652,25259789,138,139451
5/4/2022,DE,Germany,EURO,155219,22002928,237,136430
5/4/2022,ES,Spain,EURO,4012,11639156,36,103674
5/4/2022,GB,The United Kingdom,EURO,42191,21393634,267,169638
5/4/2022,US,United States of America,AMRO,10538,79521934,115,977872
4/4/2022,CN,China,WPRO,3517,922543,111,13663
4/4/2022,FR,France,EURO,102266,25243137,31,139313
4/4/2022,DE,Germany,EURO,46432,21847709,56,136193
4/4/2022,ES,Spain,EURO,4859,11635144,37,103638
4/4/2022,GB,The United Kingdom,EURO,37601,21351443,282,169371
4/4/2022,US,United States of America,AMRO,11662,79511396,147,977757
3/4/2022,CN,China,WPRO,4195,919026,116,13552
3/4/2022,FR,France,EURO,132114,25140871,68,139282
3/4/2022,DE,Germany,EURO,92948,21801277,103,136137
3/4/2022,ES,Spain,EURO,9904,11630285,39,103601
3/4/2022,GB,The United Kingdom,EURO,47494,21313842,256,169089
3/4/2022,US,United States of America,AMRO,27402,79499734,585,977610
2/4/2022,CN,China,WPRO,5108,914831,120,13436
2/4/2022,FR,France,EURO,143972,25008757,125,139214
2/4/2022,DE,Germany,EURO,181893,21708329,237,136034
2/4/2022,ES,Spain,EURO,10126,11620381,38,103562
2/4/2022,GB,The United Kingdom,EURO,54808,21266348,263,168833
2/4/2022,US,United States of America,AMRO,40071,79472332,707,977025
1/4/2022,CN,China,WPRO,4925,909723,119,13316
1/4/2022,FR,France,EURO,167812,24864785,138,139089
1/4/2022,DE,Germany,EURO,231608,21526436,250,135797
1/4/2022,ES,Spain,EURO,11635,11610255,50,103524
1/4/2022,GB,The United Kingdom,EURO,73683,21211540,245,168570
1/4/2022,US,United States of America,AMRO,48256,79432261,1171,976318
31/3/2022,CN,China,WPRO,4995,904798,135,13197
31/3/2022,FR,France,EURO,169024,24696973,149,138951
31/3/2022,DE,Germany,EURO,259955,21294828,271,135547
31/3/2022,ES,Spain,EURO,11723,11598620,47,103474
31/3/2022,GB,The United Kingdom,EURO,80166,21137857,245,168325
31/3/2022,US,United States of America,AMRO,23990,79384005,731,975147
30/3/2022,CN,China,WPRO,4889,899803,151,13062
30/3/2022,FR,France,EURO,216341,24527949,163,138802
30/3/2022,DE,Germany,EURO,274273,21034873,264,135276
30/3/2022,ES,Spain,EURO,13673,11586897,32,103427
30/3/2022,GB,The United Kingdom,EURO,92916,21057691,229,168080
30/3/2022,US,United States of America,AMRO,32514,79360015,688,974416
29/3/2022,CN,China,WPRO,4647,894914,168,12911
29/3/2022,FR,France,EURO,19699,24311608,142,138639
29/3/2022,DE,Germany,EURO,206504,20760600,240,135012
29/3/2022,ES,Spain,EURO,6719,11573224,36,103395
29/3/2022,GB,The United Kingdom,EURO,68349,20964775,228,167851
29/3/2022,US,United States of America,AMRO,9743,79327501,93,973728
28/3/2022,CN,China,WPRO,5033,890267,151,12743
28/3/2022,FR,France,EURO,110174,24291909,41,138497
28/3/2022,DE,Germany,EURO,69522,20554096,110,134772
28/3/2022,ES,Spain,EURO,8414,11566505,36,103359
28/3/2022,GB,The United Kingdom,EURO,61460,20896426,219,167623
28/3/2022,US,United States of America,AMRO,12497,79317758,178,973635
27/3/2022,CN,China,WPRO,5241,885234,139,12592
27/3/2022,FR,France,EURO,139000,24181735,65,138456
27/3/2022,DE,Germany,EURO,137565,20484574,152,134662
27/3/2022,ES,Spain,EURO,17472,11558091,42,103323
27/3/2022,GB,The United Kingdom,EURO,72454,20834966,227,167404
27/3/2022,US,United States of America,AMRO,28463,79305261,771,973457
26/3/2022,CN,China,WPRO,6049,879993,192,12453
26/3/2022,FR,France,EURO,139188,24042735,118,138391
26/3/2022,DE,Germany,EURO,243952,20347009,271,134510
26/3/2022,ES,Spain,EURO,19023,11540619,49,103281
26/3/2022,GB,The United Kingdom,EURO,82927,20762512,215,167177
26/3/2022,US,United States of America,AMRO,36089,79276798,896,972686
25/3/2022,CN,China,WPRO,7237,873944,201,12261
25/3/2022,FR,France,EURO,148243,23903547,124,138273
25/3/2022,DE,Germany,EURO,285853,20103057,283,134239
25/3/2022,ES,Spain,EURO,23118,11521596,49,103232
25/3/2022,GB,The United Kingdom,EURO,94212,20679585,208,166962
25/3/2022,US,United States of America,AMRO,45112,79240709,1247,971790
24/3/2022,CN,China,WPRO,6401,866707,205,12060
24/3/2022,FR,France,EURO,144951,23755304,100,138149
